Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus_Weekend,Day_of_week_Monday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type_Maximum_Load,Load_Type_Medium_Load,Usage_kWh
0.0,19.19,0.0,100.0,23.17,63000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.57
0.0,18.07,0.0,100.0,22.89,63900.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.25
0.0,15.95,0.0,100.0,22.25,64800.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.64
0.0,7.2,0.0,100.0,44.72,65700.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.6
0.0,5.15,0.0,100.0,56.54,66600.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.53
0.0,11.05,0.0,100.0,30.98,67500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.6
0.0,14.36,0.0,100.0,22.01,68400.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.24
0.0,13.72,0.0,100.0,21.77,69300.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.06
0.0,13.86,0.0,100.0,21.56,70200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.06
0.0,13.9,0.0,100.0,21.5,71100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.06
0.0,13.93,0.0,100.0,21.46,72000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.06
0.0,13.93,0.0,100.0,21.92,72900.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.13
0.0,13.97,0.0,100.0,21.66,73800.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.1
0.0,13.93,0.0,100.0,21.72,74700.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.1
0.0,13.93,0.0,100.0,21.46,75600.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.06
0.0,13.9,0.0,100.0,21.97,76500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.13
0.0,13.79,0.0,100.0,21.66,77400.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.06
0.0,13.79,0.0,100.0,22.4,78300.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.17
0.0,13.18,0.0,100.0,23.11,79200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.13
1.08,3.17,0.0,94.05,68.62,80100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.99
4.68,0.0,0.0,52.93,100.0,81000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.92
4.68,0.0,0.0,52.93,100.0,81900.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.92
5.62,0.0,0.0,56.91,100.0,82800.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.89
5.29,0.0,0.0,58.84,100.0,83700.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.85
4.5,0.0,0.0,55.73,100.0,84600.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.02
4.5,0.0,0.0,53.91,100.0,85500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.88
4.61,0.0,0.0,52.98,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.88
4.82,0.0,0.0,51.81,100.0,900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92
5.08,0.0,0.0,50.22,100.0,1800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95
5.18,0.0,0.0,50.37,100.0,2700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02
5.18,0.0,0.0,49.99,100.0,3600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99
4.93,0.0,0.0,50.96,100.0,4500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92
4.93,0.0,0.0,51.35,100.0,5400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95
4.93,0.0,0.0,51.35,100.0,6300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95
4.93,0.0,0.0,51.35,100.0,7200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95
5.04,0.0,0.0,51.02,100.0,8100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99
4.86,0.0,0.0,51.5,100.0,9000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92
4.68,0.0,0.0,56.08,100.0,9900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17
4.57,0.0,0.0,61.13,100.0,10800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53
4.86,0.0,0.0,51.5,100.0,11700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92
4.82,0.0,0.0,51.81,100.0,12600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92
4.79,0.0,0.0,52.05,100.0,13500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92
4.72,0.0,0.0,53.0,100.0,14400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95
4.72,0.0,0.0,53.0,100.0,15300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95
4.64,0.0,0.0,53.26,100.0,16200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92
4.61,0.0,0.0,52.98,100.0,17100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88
4.57,0.0,0.0,53.32,100.0,18000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88
4.79,0.0,0.0,54.33,100.0,18900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
5.04,0.0,0.0,56.93,100.0,19800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49
4.75,0.0,0.0,51.85,100.0,20700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88
4.72,0.0,0.0,51.56,100.0,21600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84
4.68,0.0,0.0,52.41,100.0,22500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88
4.61,0.0,0.0,52.98,100.0,23400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88
4.57,0.0,0.0,52.78,100.0,24300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84
4.72,0.0,0.0,52.09,100.0,25200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88
4.75,0.0,0.0,53.65,100.0,26100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02
4.64,0.0,0.0,60.55,100.0,27000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53
5.44,0.0,0.0,56.65,100.0,27900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74
6.95,0.0,0.0,49.13,100.0,28800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92
28.84,0.0,0.01,70.27,100.0,29700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.48
49.25,0.0,0.02,69.27,100.0,30600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3
50.51,0.0,0.02,70.73,100.0,31500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.54
32.83,0.0,0.03,86.16,100.0,32400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.73
35.32,0.0,0.03,86.17,100.0,33300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.98
32.11,0.0,0.02,85.85,100.0,34200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.75
38.12,0.0,0.03,85.45,100.0,35100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.71
38.38,0.0,0.03,84.51,100.0,36000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.66
34.13,0.0,0.03,84.85,100.0,36900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.72
34.38,0.0,0.03,85.87,100.0,37800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.6
32.26,0.0,0.03,87.72,100.0,38700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.93
41.08,0.0,0.03,84.7,100.0,39600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.45
36.07,0.0,0.03,83.59,100.0,40500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.94
34.85,0.0,0.02,80.85,100.0,41400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.88
30.71,0.0,0.02,80.24,100.0,42300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.29
29.59,0.0,0.02,80.79,100.0,43200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.57
9.43,0.14,0.01,94.81,100.0,44100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.12
0.07,5.18,0.01,100.0,97.96,45000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.24
0.04,4.39,0.01,100.0,98.52,45900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.27
0.5,4.0,0.01,99.98,98.79,46800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.52
19.37,0.0,0.02,92.25,100.0,47700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.3
34.67,0.0,0.03,86.1,100.0,48600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.68
22.28,0.0,0.02,90.28,100.0,49500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.76
16.34,0.0,0.02,93.12,100.0,50400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.76
27.76,0.0,0.02,88.37,100.0,51300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.42
46.12,0.0,0.03,83.01,100.0,52200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68.65
21.82,0.0,0.02,90.27,100.0,53100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.79
38.84,0.0,0.03,86.77,100.0,54000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.79
22.61,0.0,0.02,88.89,100.0,54900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.88
24.41,0.0,0.02,88.29,100.0,55800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.9
28.33,0.0,0.02,87.22,100.0,56700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.51
27.0,0.0,0.02,87.79,100.0,57600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.5
28.94,0.0,0.02,87.39,100.0,58500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.02
37.44,0.0,0.03,86.04,100.0,59400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.22
17.93,0.0,0.02,92.73,100.0,60300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.42
37.73,0.0,0.03,85.93,100.0,61200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.4
28.73,0.0,0.02,87.42,100.0,62100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.73
28.84,0.0,0.02,86.61,100.0,63000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.97
26.53,0.0,0.02,86.89,100.0,63900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.58
5.51,2.84,0.01,98.35,99.55,64800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.95
0.0,9.07,0.0,100.0,52.13,65700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.54
0.0,4.82,0.0,100.0,59.84,66600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6
0.0,10.12,0.0,100.0,31.68,67500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.38
0.0,16.09,0.0,100.0,20.79,68400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.42
0.0,17.14,0.0,100.0,19.57,69300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.42
0.0,16.45,0.0,100.0,20.58,70200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.46
0.0,16.63,0.0,100.0,20.37,71100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.46
0.0,16.2,0.0,100.0,20.25,72000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.35
0.0,14.22,0.0,100.0,23.13,72900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.38
0.0,14.62,0.0,100.0,22.78,73800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.42
0.0,13.61,0.0,100.0,20.7,74700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.88
0.0,13.75,0.0,100.0,20.23,75600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.84
0.0,13.68,0.0,100.0,20.6,76500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.88
0.0,13.72,0.0,100.0,20.06,77400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.81
0.0,13.68,0.0,100.0,20.33,78300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.84
0.0,13.07,0.0,100.0,20.73,79200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.77
1.08,3.17,0.0,92.85,64.84,80100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7
4.86,0.0,0.0,48.01,100.0,81000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.66
4.82,0.0,0.0,48.87,100.0,81900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7
4.86,0.0,0.0,47.59,100.0,82800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.63
4.32,0.0,0.0,51.42,100.0,83700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59
4.14,0.0,0.0,54.06,100.0,84600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66
4.75,0.0,0.0,55.02,100.0,85500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13
4.21,0.0,0.0,53.41,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66
4.18,0.0,0.0,52.67,100.0,900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.59
4.25,0.0,0.0,51.6,100.0,1800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.56
4.28,0.0,0.0,51.77,100.0,2700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.59
4.43,0.0,0.0,50.47,100.0,3600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.59
4.1,0.0,0.0,52.96,100.0,4500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.56
4.03,0.0,0.0,56.23,100.0,5400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.74
4.0,0.0,0.0,60.76,100.0,6300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.06
4.21,0.0,0.0,52.4,100.0,7200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.59
4.28,0.0,0.0,51.77,100.0,8100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.59
4.1,0.0,0.0,52.96,100.0,9000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.56
4.18,0.0,0.0,52.67,100.0,9900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.59
4.25,0.0,0.0,52.04,100.0,10800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.59
4.07,0.0,0.0,53.69,100.0,11700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.59
4.0,0.0,0.0,53.3,100.0,12600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.52
4.03,0.0,0.0,53.02,100.0,13500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.52
4.0,0.0,0.0,53.91,100.0,14400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.56
4.1,0.0,0.0,52.96,100.0,15300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.56
4.1,0.0,0.0,52.36,100.0,16200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.52
4.07,0.0,0.0,54.27,100.0,17100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.63
4.82,0.0,0.0,54.95,100.0,18000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.17
4.72,0.0,0.0,54.4,100.0,18900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.06
4.28,0.0,0.0,50.74,100.0,19800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.52
4.32,0.0,0.0,50.39,100.0,20700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.52
4.21,0.0,0.0,58.79,100.0,21600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.06
4.28,0.0,0.0,51.33,100.0,22500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.56
4.32,0.0,0.0,50.98,100.0,23400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.56
4.28,0.0,0.0,50.74,100.0,24300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.52
4.43,0.0,0.0,50.47,100.0,25200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.59
4.36,0.0,0.0,50.04,100.0,26100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.52
4.25,0.0,0.0,57.02,100.0,27000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.95
4.32,0.0,0.0,60.82,100.0,27900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.31
4.25,0.0,0.0,65.36,100.0,28800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.67
30.35,0.0,0.01,72.25,100.0,29700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.72
48.31,0.0,0.02,71.34,100.0,30600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.18
50.0,0.0,0.02,72.89,100.0,31500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.24
24.7,0.0,0.02,88.06,100.0,32400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.9
27.9,0.0,0.02,88.14,100.0,33300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,52.06
37.94,0.0,0.03,84.8,100.0,34200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,60.7
40.21,0.0,0.03,85.66,100.0,35100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,66.74
37.66,0.0,0.03,85.78,100.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,62.86
26.68,0.0,0.02,88.28,100.0,36900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,50.15
32.94,0.0,0.03,87.34,100.0,37800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,59.08
28.62,0.0,0.02,86.96,100.0,38700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,50.4
37.26,0.0,0.03,85.3,100.0,39600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,60.91
43.09,0.0,0.03,81.72,100.0,40500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,61.09
43.02,0.0,0.03,81.22,100.0,41400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,59.9
42.12,0.0,0.03,79.91,100.0,42300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,55.98
27.9,0.29,0.02,82.49,100.0,43200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40.72
0.0,13.39,0.0,100.0,34.98,44100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0
0.0,13.64,0.0,100.0,30.19,45000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.32
0.0,13.32,0.0,100.0,31.3,45900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.39
0.0,13.46,0.0,100.0,30.3,46800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.28
10.04,3.85,0.01,94.5,99.13,47700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29.02
28.15,0.0,0.02,88.43,100.0,48600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,53.32
32.26,0.0,0.03,87.39,100.0,49500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,58.0
26.5,0.0,0.02,88.18,100.0,50400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,49.54
25.34,0.0,0.02,89.61,100.0,51300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,51.16
25.49,0.0,0.02,89.24,100.0,52200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,50.4
17.53,0.0,0.02,92.18,100.0,53100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,41.69
25.38,0.0,0.02,89.24,100.0,54000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,50.18
22.07,0.0,0.02,90.02,100.0,54900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.61
20.56,0.0,0.02,90.1,100.0,55800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,42.7
24.26,0.0,0.02,89.02,100.0,56700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,47.41
24.05,0.0,0.02,89.43,100.0,57600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,48.06
25.16,0.0,0.02,89.32,100.0,58500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,49.97
22.39,0.0,0.02,89.44,100.0,59400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,44.78
10.66,0.04,0.02,95.87,100.0,60300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,35.93
15.95,0.0,0.02,92.91,100.0,61200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40.07
13.25,0.0,0.02,95.02,100.0,62100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.39
13.97,0.11,0.02,94.56,100.0,63000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.61
0.65,2.84,0.01,99.98,99.56,63900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.31
0.4,2.84,0.01,99.99,99.57,64800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.53
14.54,0.58,0.02,92.15,99.99,65700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,34.49
25.31,0.0,0.02,84.04,100.0,66600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,39.24
15.23,0.0,0.02,91.24,100.0,67500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,33.95
9.61,0.0,0.02,96.0,100.0,68400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32.94
14.47,0.0,0.02,93.52,100.0,69300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,38.2
13.39,0.0,0.02,94.67,100.0,70200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,39.35
17.35,0.0,0.02,92.17,100.0,71100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,41.22
20.81,0.0,0.02,89.86,100.0,72000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,42.62
25.81,0.0,0.02,88.72,100.0,72900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,49.64
33.26,0.0,0.03,87.52,100.0,73800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,60.16
16.67,0.0,0.02,94.16,100.0,74700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,46.62
7.13,6.16,0.01,96.91,97.67,75600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,28.01
0.0,18.36,0.0,100.0,23.1,76500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.36
0.0,15.37,0.0,100.0,24.12,77400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.82
0.0,14.58,0.0,100.0,24.22,78300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.64
0.0,13.97,0.0,100.0,24.95,79200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.6
0.97,3.31,0.0,96.21,71.86,80100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.42
